transaction_id,customer_id,merchant_id,amount,transaction_time,transaction_type,channel,device_id,ip_address,geo_location,transaction_velocity_1h,transaction_velocity_24h,avg_spend_7d,customer_risk_score,account_age_days,card_present,international_flag,previous_fraud_history,merchant_category,is_fraud
14726,90738,9618,19656.27,2024-01-28 07:08:00,NetBanking,Branch,635444,192.168.91.227,Bangalore,6,15,9225.58,0.992,4145,1,0,0,Grocery,0
14727,42376,2041,11949.11,2024-08-09 18:51:00,UPI,Card,943440,192.168.104.13,Chennai,3,35,46203.26,0.162,1761,0,0,0,Bills,0
14728,84102,5811,1403.66,2024-08-30 19:05:00,NetBanking,Card,441543,192.168.221.178,Bangalore,9,19,25923.4,0.822,2864,1,1,0,Grocery,1
14729,47867,7950,10867.83,2024-05-06 03:03:00,ATM,Web,312401,192.168.127.9,Hyderabad,1,26,27023.62,0.374,4553,1,0,0,Food,0
14730,26578,1997,9253.16,2024-08-09 14:05:00,POS,Web,669259,192.168.61.118,Chennai,0,5,44071.62,0.276,4861,0,0,0,Others,0
14731,23120,1410,25248.49,2024-01-14 17:26:00,UPI,Web,935329,192.168.21.89,Pune,5,1,34537.61,0.932,195,1,0,0,Bills,0
14732,18232,5981,21787.83,2024-11-13 17:32:00,NetBanking,Mobile,814469,192.168.81.55,Delhi,0,0,11814.62,0.461,1528,1,0,0,E-commerce,0
14733,96001,9122,23611.39,2024-12-01 09:39:00,ATM,Mobile,432159,192.168.56.251,Chennai,6,8,52515.91,0.997,80,1,0,0,E-commerce,0
14734,25249,1146,43901.67,2024-03-02 21:23:00,UPI,Web,808815,192.168.206.133,Chennai,5,4,19322.71,0.557,3677,0,0,0,Food,0
14735,85171,1184,24746.7,2024-07-02 03:36:00,UPI,Card,894596,192.168.236.233,Pune,3,29,13964.62,0.439,4762,1,0,1,Electronics,0
14736,80516,9328,31968.28,2024-05-31 13:26:00,UPI,Mobile,107361,192.168.34.141,Chennai,2,29,49671.04,0.276,3258,1,0,0,Food,0
14737,49531,6422,32391.79,2024-10-10 10:22:00,POS,Mobile,745676,192.168.168.245,Delhi,9,28,46532.27,0.032,169,0,0,0,E-commerce,0
14738,92243,7311,25867.88,2024-03-19 10:25:00,POS,Branch,729661,192.168.219.242,Hyderabad,0,7,18578.83,0.771,399,0,0,0,Travel,0
14739,91745,3479,15273.48,2024-05-24 20:51:00,UPI,Web,573677,192.168.137.17,Chennai,4,6,41321.48,0.351,4093,0,0,0,Others,0
14740,93289,3810,45162.77,2024-05-16 04:10:00,UPI,Mobile,282345,192.168.46.69,Mumbai,9,32,36881.88,0.753,1383,1,0,0,Grocery,1
14741,54719,5234,21936.87,2024-10-30 11:19:00,UPI,Web,842112,192.168.246.231,Mumbai,7,6,3764.86,0.903,1246,1,0,0,Grocery,0
14742,36839,2926,28577.84,2024-07-08 06:12:00,UPI,Mobile,579804,192.168.57.82,Chennai,2,36,25303.0,0.295,3487,0,0,0,Bills,0
14743,13942,4976,27979.26,2024-10-13 09:51:00,ATM,Web,914743,192.168.51.123,Bangalore,5,9,26458.03,0.32,2972,1,0,0,Electronics,0
14744,85629,9584,41390.52,2024-01-28 10:49:00,UPI,Card,770909,192.168.238.55,Mumbai,9,13,32456.49,0.996,4830,0,0,0,Others,1
14745,88566,7739,26754.31,2024-02-04 18:45:00,UPI,Branch,363337,192.168.240.212,Pune,1,28,39777.66,0.402,1694,1,0,1,Bills,0
14746,58260,8820,22872.3,2024-12-10 23:30:00,ATM,Card,962007,192.168.233.86,Delhi,2,25,10670.77,0.815,566,0,0,0,Others,0
14747,16384,5469,23030.05,2024-01-19 17:05:00,ATM,Card,431051,192.168.97.149,Hyderabad,1,25,30062.61,0.629,3670,0,0,0,Others,0
14748,84050,8086,39008.43,2024-09-01 11:03:00,ATM,Card,132421,192.168.126.124,Delhi,9,11,7298.48,0.047,3748,0,0,0,Others,0
14749,36846,4790,16532.26,2024-02-24 13:38:00,UPI,Card,145698,192.168.176.164,Hyderabad,8,19,35034.08,0.163,687,1,0,0,Others,0
14750,59352,6556,46745.81,2024-07-07 18:14:00,NetBanking,Branch,394931,192.168.138.166,Mumbai,0,28,30671.2,0.651,2262,0,0,0,Electronics,0
14751,69350,7571,42337.87,2024-10-27 08:05:00,UPI,Mobile,308256,192.168.93.48,Bangalore,9,21,17391.7,0.922,4073,0,0,0,Food,1
14752,23130,8422,6960.46,2024-06-22 06:51:00,ATM,Web,155393,192.168.172.61,Delhi,6,8,28897.31,0.027,259,1,1,0,Food,1
14753,15647,9331,15896.09,2024-04-08 09:00:00,UPI,Card,864718,192.168.227.81,Delhi,6,8,44966.23,0.04,962,0,0,0,Bills,0
14754,17129,1949,45285.71,2024-02-29 19:24:00,POS,Mobile,793864,192.168.21.202,Pune,7,16,20854.48,0.256,2840,1,0,0,Food,0
14755,96314,8144,13954.65,2024-05-24 11:04:00,ATM,Card,131928,192.168.188.105,Hyderabad,3,11,20307.55,0.369,4385,1,0,0,E-commerce,0
14756,96148,7386,15917.03,2024-12-10 17:00:00,NetBanking,Web,254954,192.168.210.159,Pune,6,34,38961.62,0.208,404,0,0,0,Travel,0
14757,48413,7629,10911.93,2024-07-30 02:36:00,POS,Card,859134,192.168.147.93,Hyderabad,7,5,15040.22,0.236,343,0,0,0,Electronics,0
14758,48321,1132,2766.98,2024-06-18 13:52:00,NetBanking,Mobile,211877,192.168.233.0,Bangalore,7,25,35184.22,0.127,3329,0,0,0,Others,0
14759,46612,5389,23948.88,2024-08-25 22:27:00,ATM,Web,167275,192.168.86.137,Chennai,1,9,3369.04,0.327,4497,0,0,0,Others,0
14760,41546,9646,37754.91,2024-07-12 16:47:00,ATM,Card,186856,192.168.178.91,Chennai,8,3,44189.95,0.468,3749,0,0,0,Others,1
14761,58942,9101,33016.87,2024-06-04 14:53:00,POS,Web,816957,192.168.80.212,Mumbai,4,14,57537.88,0.881,3269,0,0,0,Bills,0
14762,42066,3077,1429.87,2024-03-01 13:45:00,POS,Card,739210,192.168.223.212,Hyderabad,3,3,17029.53,0.412,2043,1,0,0,Electronics,0
14763,65453,5376,26192.98,2024-06-12 22:41:00,UPI,Web,574300,192.168.111.166,Bangalore,2,18,30542.67,0.93,150,1,0,0,Others,0
14764,44103,8774,16547.94,2024-04-08 22:22:00,NetBanking,Web,181123,192.168.248.25,Chennai,6,39,6173.46,0.581,3969,0,0,0,Bills,0
14765,66692,9371,32107.34,2024-04-29 18:25:00,ATM,Branch,624241,192.168.96.165,Bangalore,7,27,8068.39,0.658,3186,0,0,0,Food,1
14766,95048,3979,20287.73,2024-04-20 12:35:00,NetBanking,Web,503441,192.168.10.113,Chennai,7,14,27366.01,0.919,1570,0,0,0,E-commerce,0
14767,28523,8225,49027.48,2024-02-04 07:42:00,UPI,Card,338741,192.168.228.242,Delhi,4,32,10545.24,0.142,4905,1,0,0,Others,0
14768,15643,8512,41431.09,2024-07-09 03:37:00,ATM,Branch,244184,192.168.60.131,Chennai,8,8,50104.69,0.529,3289,1,0,0,Electronics,1
14769,57396,2352,35033.53,2024-02-24 03:14:00,ATM,Card,133584,192.168.105.67,Hyderabad,9,32,59707.36,0.308,1761,1,0,0,Grocery,0
14770,20715,1287,25807.57,2024-05-29 02:57:00,POS,Branch,668134,192.168.218.153,Mumbai,0,18,43561.6,0.957,4643,0,0,0,Bills,0
14771,30823,1422,29576.09,2024-11-20 19:31:00,UPI,Card,708295,192.168.15.139,Mumbai,6,9,44057.91,0.905,4657,1,0,0,Grocery,0
14772,81067,2308,22134.67,2024-11-04 09:05:00,POS,Branch,229820,192.168.0.92,Delhi,0,14,50715.65,0.554,774,0,1,0,Bills,0
14773,47609,7666,39743.13,2024-12-21 19:41:00,NetBanking,Web,350442,192.168.14.177,Mumbai,6,19,19814.38,0.446,4605,0,0,0,Bills,0
14774,59446,4505,45416.3,2024-02-24 09:59:00,UPI,Card,309727,192.168.239.127,Bangalore,9,26,57010.21,0.288,3753,1,0,0,Food,0
14775,79853,7171,49954.8,2024-10-28 06:58:00,NetBanking,Web,978471,192.168.16.115,Hyderabad,9,39,6800.25,0.505,4647,1,0,1,Food,1
14776,21568,1808,29961.57,2024-10-24 05:09:00,POS,Web,871382,192.168.112.246,Delhi,1,20,36093.21,0.671,3050,1,0,0,Travel,0
14777,53077,6418,34110.18,2024-04-21 14:47:00,POS,Card,188373,192.168.153.135,Bangalore,3,6,28098.25,0.549,3992,1,0,0,Food,0
14778,13101,7705,20023.13,2024-05-12 19:44:00,UPI,Web,115059,192.168.89.126,Chennai,2,25,20326.96,0.839,3206,1,0,0,Bills,0
14779,54923,9785,473.24,2024-03-06 02:20:00,POS,Mobile,930642,192.168.224.207,Mumbai,2,38,50472.7,0.342,4167,1,0,1,Travel,0
14780,30180,3873,35176.68,2024-12-18 18:52:00,ATM,Mobile,131246,192.168.210.190,Bangalore,2,34,10083.18,0.155,701,1,0,0,E-commerce,0
14781,92011,5908,46705.07,2024-07-04 20:30:00,ATM,Branch,299952,192.168.163.34,Bangalore,2,11,2983.58,0.866,1070,1,0,0,Bills,0
14782,33472,5347,42988.25,2024-04-15 08:33:00,UPI,Mobile,760589,192.168.233.129,Mumbai,4,18,36161.21,0.312,2148,0,0,0,E-commerce,0
14783,28014,4130,43937.11,2024-02-04 12:47:00,NetBanking,Web,248943,192.168.0.82,Chennai,7,2,54713.69,0.725,4139,1,0,0,Grocery,1
14784,11279,6757,20136.19,2024-07-01 14:22:00,UPI,Web,290629,192.168.217.164,Pune,7,28,46071.11,0.082,4719,1,0,0,Travel,0
14785,21995,6084,35691.9,2024-11-29 23:04:00,POS,Web,727195,192.168.148.95,Delhi,4,38,48043.7,0.765,603,1,0,0,E-commerce,0
14786,29447,8495,31939.58,2024-05-19 09:31:00,UPI,Card,308751,192.168.207.162,Chennai,9,19,35297.72,0.002,1026,1,0,0,Food,0
14787,30523,1255,27069.69,2024-10-07 07:42:00,ATM,Card,670544,192.168.47.124,Chennai,1,16,35728.27,0.089,2935,1,0,0,Grocery,0
14788,76447,2996,7623.41,2024-05-03 07:30:00,NetBanking,Mobile,106984,192.168.203.123,Hyderabad,5,33,45455.99,0.127,721,1,0,0,Food,0
14789,89878,6212,28793.33,2024-12-21 08:51:00,UPI,Mobile,963191,192.168.220.244,Chennai,9,18,53007.52,0.496,4082,0,0,0,Electronics,0
14790,86988,6163,14964.62,2024-08-19 22:24:00,UPI,Branch,559720,192.168.51.232,Hyderabad,5,17,7246.81,0.187,4672,0,0,0,Bills,0
14791,96071,9120,35194.28,2024-11-08 09:46:00,NetBanking,Card,598544,192.168.218.251,Delhi,5,10,12148.49,0.894,4388,0,0,0,E-commerce,0
14792,90840,7072,47245.38,2024-08-07 03:44:00,UPI,Web,456491,192.168.183.164,Chennai,3,11,40801.74,0.585,1069,0,0,0,Electronics,0
14793,50994,1038,36396.51,2024-05-29 05:10:00,NetBanking,Web,576460,192.168.128.181,Pune,7,14,59510.84,0.113,1241,1,0,0,Others,0
14794,45091,5401,13013.47,2024-01-18 03:20:00,NetBanking,Card,850025,192.168.218.48,Chennai,5,36,51798.0,0.557,1917,0,0,0,Food,0
14795,68435,8606,23289.13,2024-04-24 16:31:00,ATM,Web,980964,192.168.96.17,Hyderabad,9,21,48681.86,0.457,3091,0,0,0,E-commerce,0
14796,38746,8857,28265.04,2024-03-23 15:52:00,POS,Branch,193346,192.168.130.60,Delhi,0,20,19462.54,0.85,4878,0,0,0,Food,0
14797,64332,8216,36321.33,2024-10-31 11:42:00,POS,Card,532650,192.168.77.87,Delhi,0,16,30433.68,0.353,210,0,0,0,Electronics,0
14798,99986,5296,7434.98,2024-07-26 02:45:00,POS,Mobile,998411,192.168.13.20,Chennai,5,28,29063.07,0.15,1244,0,0,0,Electronics,0
14799,27830,1954,26303.35,2024-08-02 13:59:00,UPI,Mobile,794796,192.168.189.111,Chennai,6,33,37833.71,0.659,2060,1,0,0,Food,0
14800,79239,2919,43013.82,2024-12-21 23:06:00,NetBanking,Mobile,149871,192.168.77.105,Delhi,9,26,26609.29,0.909,1875,1,0,0,Food,1
14801,94193,8620,1428.02,2024-11-16 17:20:00,ATM,Branch,922289,192.168.30.155,Mumbai,8,26,35908.27,0.627,396,1,0,0,Grocery,0
14802,58361,4065,36392.64,2024-09-02 05:12:00,POS,Card,298393,192.168.235.223,Chennai,7,27,53490.74,0.829,3160,1,0,0,Food,1
14803,42041,7871,44027.8,2024-04-28 16:44:00,POS,Mobile,236229,192.168.53.229,Chennai,2,28,25781.68,0.04,3948,1,0,0,Bills,0
14804,32929,1325,39798.4,2024-02-09 16:07:00,POS,Branch,225930,192.168.60.164,Mumbai,3,3,4032.02,0.253,290,0,0,0,Grocery,0
14805,25119,5418,46595.36,2024-07-18 11:02:00,ATM,Mobile,307034,192.168.65.231,Mumbai,0,35,16921.09,0.787,3486,0,0,0,Food,0
14806,38917,9552,39146.39,2024-12-26 20:25:00,ATM,Mobile,798985,192.168.167.56,Bangalore,7,15,42307.4,0.083,3723,1,0,0,Travel,0
14807,77189,3206,25925.26,2024-06-17 18:04:00,POS,Card,325990,192.168.85.139,Mumbai,1,20,53756.3,0.074,4043,1,0,0,Travel,0
14808,56382,1274,23872.87,2024-12-24 05:39:00,POS,Web,355339,192.168.2.227,Pune,2,37,20031.01,0.871,2130,0,0,0,Food,0
14809,29931,3592,1640.39,2024-03-07 21:11:00,NetBanking,Web,600295,192.168.141.238,Hyderabad,5,31,1300.93,0.885,4277,0,0,0,Electronics,0
14810,58786,1567,979.04,2024-01-23 11:34:00,NetBanking,Web,120946,192.168.176.253,Bangalore,7,20,56575.74,0.868,4241,1,0,1,Bills,1
14811,82814,6509,31991.47,2024-07-16 11:48:00,POS,Web,409488,192.168.133.206,Hyderabad,7,25,57102.11,0.908,4786,1,0,0,Others,1
14812,11231,2725,13806.36,2024-05-16 10:53:00,ATM,Web,577507,192.168.172.17,Hyderabad,2,4,56610.79,0.291,1048,0,0,0,Grocery,0
14813,11853,3216,15389.41,2024-01-31 10:36:00,ATM,Mobile,685250,192.168.147.200,Pune,6,9,58175.75,0.427,3918,1,0,0,E-commerce,0
14814,96345,6288,40362.93,2024-12-10 03:42:00,UPI,Mobile,314809,192.168.238.30,Bangalore,7,11,48720.54,0.441,2075,0,0,0,Bills,0
14815,77341,3927,5608.01,2024-05-16 20:58:00,ATM,Branch,275846,192.168.159.206,Pune,6,10,49309.83,0.71,3772,1,0,1,Bills,1
14816,61803,6854,14227.54,2024-04-02 20:04:00,ATM,Branch,657561,192.168.96.41,Bangalore,2,3,16177.39,0.136,3907,0,0,0,Electronics,0
14817,91539,9376,34267.68,2024-07-13 16:50:00,POS,Branch,332806,192.168.240.187,Delhi,8,33,57680.07,0.578,2810,0,0,0,Electronics,0
14818,63023,9380,1576.78,2024-11-04 12:59:00,ATM,Mobile,502051,192.168.90.217,Pune,3,16,41640.46,0.493,3010,1,0,0,E-commerce,0
14819,56862,7563,26013.47,2024-02-23 00:18:00,UPI,Branch,954987,192.168.20.35,Bangalore,3,3,10239.08,0.831,2323,1,0,1,Food,1
14820,29032,9717,4318.77,2024-05-13 11:40:00,UPI,Branch,177147,192.168.61.6,Hyderabad,2,5,49710.62,0.278,3480,1,1,0,Electronics,0
14821,82959,7623,38094.76,2024-10-02 01:58:00,UPI,Web,907437,192.168.187.194,Chennai,9,20,8477.84,0.304,3907,0,0,0,Food,0
14822,78848,1610,31747.39,2024-08-31 09:04:00,POS,Branch,910168,192.168.108.145,Mumbai,8,33,37863.29,0.621,1378,1,0,0,Electronics,1
14823,36603,9602,30447.17,2024-03-10 15:30:00,NetBanking,Web,983188,192.168.225.88,Pune,6,0,11672.16,0.352,4105,1,0,0,Food,0
14824,76353,6100,11103.19,2024-01-11 00:25:00,NetBanking,Card,304040,192.168.118.98,Pune,8,17,43852.17,0.607,2428,1,0,0,E-commerce,0
14825,75438,1052,36248.7,2024-09-22 22:02:00,ATM,Card,499280,192.168.10.23,Bangalore,9,5,59937.03,0.522,2545,1,0,0,Bills,1
14826,18564,6584,15118.87,2024-03-17 11:13:00,UPI,Branch,107123,192.168.96.192,Hyderabad,7,35,27643.79,1.0,4124,1,0,0,Travel,0
14827,24436,3200,28562.2,2024-01-09 17:51:00,NetBanking,Mobile,463277,192.168.215.229,Pune,0,6,18600.41,0.465,4105,1,0,0,Travel,0
14828,63548,5809,4646.89,2024-11-16 22:24:00,ATM,Card,624193,192.168.72.43,Chennai,2,26,37833.85,0.724,3989,0,0,0,Travel,0
14829,66122,6921,4849.52,2024-09-08 10:35:00,NetBanking,Branch,817612,192.168.162.141,Mumbai,5,13,43100.49,0.473,502,1,0,0,Travel,0
14830,69236,1249,9739.81,2024-06-14 19:26:00,ATM,Card,844828,192.168.22.194,Mumbai,5,20,45512.04,0.453,2341,1,0,0,Food,0
14831,43589,4944,10839.45,2024-05-26 03:38:00,ATM,Branch,252307,192.168.176.81,Hyderabad,2,29,14026.32,0.127,2772,0,0,1,Electronics,0
14832,85200,1499,6365.3,2024-11-13 23:46:00,POS,Branch,543479,192.168.37.240,Delhi,8,4,11745.88,0.738,799,1,0,0,Bills,0
14833,50108,2015,5956.51,2024-10-15 09:22:00,POS,Web,118748,192.168.152.76,Bangalore,6,34,46759.72,0.743,2522,0,0,0,Others,0
14834,20360,2901,43957.6,2024-07-11 15:30:00,UPI,Branch,864521,192.168.172.249,Chennai,5,8,26365.4,0.158,3981,1,0,0,Food,0
14835,88986,8030,27753.94,2024-07-24 02:49:00,ATM,Mobile,798169,192.168.179.27,Mumbai,5,14,42797.59,0.739,2726,0,0,0,Travel,0
14836,73643,4717,31127.74,2024-07-14 19:41:00,NetBanking,Web,166280,192.168.103.14,Hyderabad,2,19,41519.82,0.051,115,1,0,0,Electronics,0
14837,51532,1423,14426.7,2024-05-18 17:10:00,POS,Branch,910013,192.168.105.124,Hyderabad,0,32,39307.55,0.223,464,1,0,0,Bills,0
14838,28836,7722,2821.59,2024-07-01 16:37:00,UPI,Card,356731,192.168.243.5,Chennai,2,13,29807.93,0.075,2046,0,0,0,Others,0
14839,18687,5894,48415.27,2024-08-30 06:54:00,POS,Branch,853888,192.168.249.202,Hyderabad,1,4,10918.03,0.012,296,0,0,0,Electronics,0
14840,23750,2274,2748.71,2024-08-24 01:47:00,NetBanking,Card,677585,192.168.77.185,Delhi,7,32,59680.52,0.215,4943,0,1,0,Electronics,1
14841,19505,6061,41140.2,2024-05-21 14:03:00,NetBanking,Web,688620,192.168.201.2,Pune,2,1,34932.16,0.375,928,1,0,0,Others,0
14842,57646,3238,33271.07,2024-10-28 22:49:00,UPI,Mobile,795832,192.168.228.22,Chennai,6,24,39546.43,0.797,2440,1,0,0,Bills,1
14843,27802,6723,20405.67,2024-05-10 00:19:00,UPI,Mobile,316199,192.168.141.116,Hyderabad,8,38,50625.08,0.14,1895,0,0,0,Grocery,0
14844,21502,9527,37342.54,2024-09-26 08:59:00,NetBanking,Web,170549,192.168.108.247,Hyderabad,0,13,6706.28,0.464,4301,0,0,0,E-commerce,0
14845,35447,3840,38248.38,2024-06-04 08:29:00,NetBanking,Mobile,792160,192.168.15.210,Delhi,8,19,11655.01,0.52,4335,0,0,0,E-commerce,0
14846,72946,7708,43920.67,2024-12-10 06:02:00,ATM,Branch,650718,192.168.209.91,Pune,1,18,29482.19,0.625,3901,1,0,0,Bills,0
14847,54676,1212,27269.02,2024-09-16 07:05:00,UPI,Mobile,654379,192.168.40.79,Pune,7,31,16484.23,0.142,4912,1,0,0,Others,0
14848,23834,4663,10724.68,2024-09-18 16:01:00,NetBanking,Web,792654,192.168.187.185,Hyderabad,2,14,16685.84,0.584,2956,0,0,0,Electronics,0
14849,77386,8999,28650.31,2024-08-12 10:53:00,NetBanking,Card,770229,192.168.153.77,Delhi,4,26,11443.08,0.205,1482,0,0,0,Grocery,0
14850,54060,1671,5010.79,2024-03-06 05:59:00,NetBanking,Card,213917,192.168.234.179,Delhi,4,21,36428.84,0.584,2351,1,0,0,E-commerce,0
14851,26805,9361,18842.64,2024-11-30 12:38:00,POS,Card,237242,192.168.15.10,Delhi,4,9,35927.42,0.067,3106,1,0,0,Grocery,0
14852,72209,1842,30537.81,2024-09-14 00:36:00,NetBanking,Card,232813,192.168.179.210,Pune,0,3,52194.64,0.004,200,0,0,0,Bills,0
14853,99337,5337,12631.76,2024-01-01 03:16:00,NetBanking,Branch,425871,192.168.177.47,Delhi,1,9,31905.57,0.425,1213,0,0,0,Electronics,0
14854,58620,2629,43260.88,2024-04-19 07:48:00,NetBanking,Mobile,556779,192.168.215.92,Hyderabad,4,19,42341.85,0.753,461,0,0,0,Grocery,0
14855,24536,1185,48803.79,2024-02-28 17:56:00,NetBanking,Mobile,718100,192.168.179.182,Delhi,3,6,25812.15,0.601,1715,0,0,0,Electronics,0
14856,37860,4143,3841.71,2024-02-19 03:49:00,ATM,Branch,489333,192.168.68.55,Chennai,8,13,23194.29,0.515,3229,0,0,0,Electronics,0
14857,63943,6227,10334.34,2024-06-29 07:36:00,UPI,Mobile,144389,192.168.188.254,Pune,8,36,52236.48,0.975,2918,0,0,0,Food,0
14858,99944,7500,23676.93,2024-10-16 23:44:00,ATM,Card,482778,192.168.154.87,Hyderabad,8,31,59575.87,0.63,133,1,0,0,Travel,0
14859,93603,3843,1945.17,2024-09-01 10:08:00,ATM,Web,579852,192.168.92.143,Bangalore,9,27,3033.55,0.266,631,0,0,0,Others,0
14860,93988,5431,4691.73,2024-12-06 18:59:00,NetBanking,Branch,880769,192.168.199.219,Delhi,2,13,39732.47,0.407,3232,1,0,0,Food,0
14861,84924,2642,45036.97,2024-02-02 17:12:00,ATM,Mobile,339551,192.168.206.248,Chennai,2,0,15956.89,0.034,4110,0,0,0,Grocery,0
14862,61733,7565,2324.22,2024-08-16 07:32:00,NetBanking,Mobile,159001,192.168.124.230,Bangalore,7,29,15169.05,0.709,3501,1,0,0,Grocery,0
14863,68309,2520,12411.84,2024-04-17 09:13:00,ATM,Card,587856,192.168.172.232,Pune,9,14,38985.28,0.459,991,0,0,0,Food,0
14864,76054,8748,21210.45,2024-01-06 08:12:00,ATM,Card,762157,192.168.11.185,Hyderabad,7,3,6931.09,0.736,1500,1,0,0,Grocery,0
14865,74393,2613,1071.94,2024-12-26 19:53:00,POS,Branch,538914,192.168.244.25,Chennai,1,22,58804.82,0.966,1964,0,0,0,E-commerce,0
14866,67484,6975,40539.16,2024-02-16 09:37:00,ATM,Mobile,836197,192.168.244.61,Chennai,7,36,58829.96,0.085,4539,0,1,0,E-commerce,1
14867,22078,3977,41508.89,2024-04-29 14:10:00,POS,Web,349390,192.168.120.172,Chennai,4,8,20383.2,0.899,3744,1,0,0,E-commerce,0
14868,89177,9967,19763.78,2024-07-07 13:15:00,UPI,Web,445994,192.168.22.166,Hyderabad,8,18,40557.23,0.271,3233,0,0,0,E-commerce,0
14869,10869,3525,10129.11,2024-05-18 17:51:00,POS,Web,972388,192.168.183.161,Mumbai,2,38,6388.82,0.553,3075,0,0,0,Grocery,0
14870,48335,9537,44623.28,2024-02-26 04:53:00,ATM,Card,723455,192.168.68.31,Hyderabad,8,16,2518.97,0.791,1049,1,0,0,Bills,0
14871,49072,8526,33943.88,2024-03-28 03:45:00,UPI,Web,871660,192.168.165.66,Mumbai,4,24,13080.38,0.557,4192,1,0,0,Travel,0
14872,99643,5211,26216.9,2024-09-06 00:29:00,ATM,Card,628206,192.168.37.159,Bangalore,6,23,4956.27,0.535,2839,1,0,0,Electronics,0
14873,18056,5457,19650.27,2024-01-07 08:45:00,UPI,Branch,327052,192.168.74.119,Bangalore,3,12,1005.93,0.663,3341,1,0,0,Bills,0
14874,52821,4183,26986.88,2024-01-22 23:20:00,NetBanking,Branch,338405,192.168.221.161,Hyderabad,7,15,6925.14,0.095,3111,0,0,1,Grocery,1
14875,42197,4848,12513.1,2024-04-14 04:03:00,NetBanking,Card,300782,192.168.64.63,Hyderabad,8,23,1446.49,0.952,1044,1,0,0,Food,0
14876,18793,5193,22507.52,2024-12-22 05:39:00,ATM,Mobile,560717,192.168.241.136,Chennai,0,11,15511.58,0.691,3089,0,0,0,Travel,0
14877,30136,2312,34310.59,2024-02-28 18:51:00,ATM,Branch,421445,192.168.104.6,Chennai,1,15,45834.91,0.717,4121,1,0,0,Food,0
14878,47986,3905,20597.38,2024-08-26 06:16:00,ATM,Web,152055,192.168.100.11,Pune,1,2,46268.61,0.762,574,1,0,0,Others,0
14879,92470,8882,34263.48,2024-05-19 01:46:00,NetBanking,Mobile,419845,192.168.78.77,Chennai,5,16,12923.87,0.603,1709,0,0,0,Electronics,0
14880,44939,9809,36949.34,2024-07-05 04:28:00,UPI,Mobile,828688,192.168.50.3,Bangalore,0,17,14739.5,0.872,2389,0,0,0,Food,0
14881,89204,1493,37697.91,2024-03-25 20:10:00,UPI,Mobile,611013,192.168.231.102,Hyderabad,0,22,32946.14,0.934,4446,0,0,0,E-commerce,0
14882,76037,7590,28480.44,2024-12-02 00:48:00,UPI,Branch,150327,192.168.131.80,Bangalore,2,12,42730.45,0.839,2466,0,0,0,Others,0
14883,83704,3155,9260.18,2024-05-27 09:48:00,POS,Branch,448795,192.168.110.127,Hyderabad,7,25,9554.77,0.159,1131,0,0,0,E-commerce,0
14884,86835,6884,35042.96,2024-01-16 23:32:00,NetBanking,Card,362164,192.168.39.23,Delhi,2,30,35808.95,0.249,2503,0,0,0,Travel,0
14885,74254,6592,40973.09,2024-04-08 08:25:00,POS,Card,146330,192.168.84.114,Delhi,7,2,3976.3,0.629,3474,1,0,0,Electronics,1
14886,76007,8909,4759.73,2024-04-27 07:47:00,UPI,Branch,468554,192.168.247.42,Bangalore,9,3,12871.22,0.556,4338,1,0,0,Food,0
14887,23866,7320,44803.5,2024-11-30 04:43:00,ATM,Web,456597,192.168.44.111,Bangalore,4,17,11338.79,0.707,2805,1,0,0,Others,0
14888,74533,8411,47067.97,2024-01-11 05:43:00,NetBanking,Branch,549558,192.168.230.50,Chennai,2,1,18964.38,0.295,3262,1,0,0,Electronics,0
14889,14353,8209,33428.39,2024-04-16 08:32:00,NetBanking,Branch,764282,192.168.134.168,Delhi,6,20,44829.46,0.498,3981,0,0,0,Bills,0
14890,76365,6825,5597.69,2024-03-06 14:21:00,UPI,Web,579691,192.168.248.49,Bangalore,1,18,31143.03,0.977,4134,0,0,0,Travel,0
14891,68849,4692,32701.86,2024-03-09 20:13:00,UPI,Card,323935,192.168.103.8,Chennai,5,0,48092.51,0.812,4373,1,0,0,E-commerce,0
14892,78123,4033,17835.62,2024-12-25 20:54:00,NetBanking,Web,643120,192.168.95.250,Hyderabad,3,25,52381.94,0.726,3051,0,0,0,Others,0
14893,67802,4120,15217.1,2024-10-05 03:24:00,POS,Web,273473,192.168.156.177,Mumbai,0,20,35744.39,0.742,3683,0,0,0,E-commerce,0
14894,43181,4227,1886.36,2024-12-11 11:55:00,UPI,Card,925039,192.168.155.197,Bangalore,4,13,39773.06,0.04,2896,1,0,0,Grocery,0
14895,43247,3596,36255.46,2024-10-23 06:53:00,UPI,Web,643047,192.168.41.12,Hyderabad,5,20,1904.39,0.176,3972,1,0,1,Bills,1
14896,63652,3796,28355.66,2024-11-09 21:25:00,POS,Card,529799,192.168.165.168,Delhi,8,35,46832.17,0.557,3898,0,0,0,Bills,0
14897,52541,6112,22567.12,2024-07-24 11:56:00,NetBanking,Web,335192,192.168.116.135,Hyderabad,1,32,17363.98,0.482,4525,0,0,0,E-commerce,0
14898,40651,3431,19464.99,2024-07-10 01:38:00,NetBanking,Branch,687152,192.168.17.234,Chennai,5,13,43413.87,0.229,4374,1,0,0,Food,0
14899,54022,4137,20622.02,2024-05-05 20:55:00,UPI,Card,209624,192.168.48.177,Hyderabad,2,4,41713.61,0.617,4717,1,0,0,Food,0
